zip,type,year_built,listPrice,lastSoldPrice,list_to_sold_ratio,sqft,price_per_sqft,stories,beds,baths,baths_full,baths_full_calc,garage,sanitized_text
99301,single_family,2025.0,,250056.0,,5020.0,49.81,1.0,4.0,4.0,4.0,4.0,,
99207,single_family,1909.0,,280076.0,,1200.0,233.4,2.0,3.0,2.0,2.0,2.0,,
98022,land,,,777924.0,,,,,,0.0,,,,
98012,single_family,2017.0,1399860.0,1349922.0,0.9643,2920.0,462.3,2.0,4.0,3.0,2.0,2.0,,"4-bedroom, 2.5-bath lennar resale home in bothell offers contemporary design and modern living. the open-concept floor plan is filled with abundant natural light, featuring a gourmet kitchen perfect for cooking and entertaining."
98858,other,,,174902.0,,,,,,0.0,,,,
99005,mobile,2012.0,,373908.0,,800.0,467.38,1.0,3.0,2.0,2.0,2.0,,
98312,other,,,120232.0,,,,,,0.0,,,,
98023,single_family,1967.0,875079.0,874930.0,0.9998,3360.0,260.4,2.0,7.0,4.0,2.0,4.0,,"this Twin Lakes Country Club home is fully remodeled down to the studs. features 7 bedrooms, 4 bathrooms + dedicated in-home office-ideal."
98005,single_family,2023.0,5380061.0,5124930.0,0.9526,6510.0,787.24,2.0,5.0,7.0,2.0,5.0,,"custom Bridle Trails residence offers a seamless blend of comfort and elevated living. modern style, sophisticated interiors, expansive windows and vaulted ceilings create an inviting, light-filled atmosphere throughout."
98563,single_family,1986.0,599936.0,600051.0,1.0002,1880.0,319.18,1.0,3.0,2.0,2.0,2.0,,this home is situated on 6.39 acres with a barn and pastures fenced. Sliding glass door off the family room brings the outside inside.
98010,single_family,1994.0,594913.0,590078.0,0.9919,1250.0,472.06,1.0,3.0,2.0,2.0,2.0,,"this single-level home offers privacy, space, and comfort. fresh interior paint and plush new carpet create a move-in-ready feel. the spacious lot provides RV parking and direct access to a tranquil greenbelt backdrop and a garden shed."
98058,single_family,1962.0,674919.0,680062.0,1.0076,1870.0,363.67,1.0,3.0,2.0,2.0,2.0,,"open floor plan flows seamlessly from the spacious living room-featuring hardwood floors to the chef's kitchen with a breakfast bar, abundant cabinetry, and generous counter space. a sliding glass door opens to a private deck and a large backyard-perfect for gatherings, play, or simply relaxing."
98640,single_family,2024.0,444062.0,444095.0,1.0001,1440.0,308.4,1.0,2.0,2.0,1.0,2.0,,this one level home is located on the north end of the long beach peninsula in a quaint cul-de-sac with the beach trail next to the house.
98513,single_family,1978.0,730094.0,730089.0,1.0,2050.0,356.14,3.0,4.0,3.0,2.0,2.0,,"4-bedroom, 3-bath 2002 sq ft home offers space, versatility, & features rarely found together. the main level features a remodeled kitchen with abundant storage & counter space (TV stays), a spacious living room with fireplace, and a dining area with French doors opening to a large composite deck."
98597,single_family,2006.0,399850.0,440096.0,1.1007,1580.0,278.54,2.0,3.0,3.0,2.0,2.0,,"this beautifully maintained home offers the perfect blend of privacy, functionality, and craftsmanship. the main level features an open and inviting living space filled with natural light, highlighted by stunning wood-crafted trim work."
98208,single_family,2010.0,778919.0,779100.0,1.0002,2270.0,343.22,2.0,4.0,3.0,2.0,2.0,,"four-bedroom, 2.5-bath home offers comfort, space, and convenience. open kitchen features an eating island, granite tile countertops, and a sunny breakfast nook. a main-floor half bath adds everyday convenience, just off the [ADDRESS REDACTED]ep outside."
98303,land,,,16070.0,,,,,,0.0,,,,
98674,other,,,2362821.0,,,,,,0.0,,,,
98021,townhomes,2024.0,,1074869.0,,2360.0,455.45,2.0,4.0,5.0,4.0,4.0,,
98418,multi_family,1963.0,,344929.0,,1500.0,229.95,1.0,4.0,2.0,2.0,2.0,,
98311,single_family,2017.0,512907.0,530064.0,1.0335,2070.0,256.07,2.0,3.0,3.0,2.0,2.0,,home in desirable CK neighborhood of Hidden Meadows. 3 spacious bedrooms + den and a bonus room.
98506,single_family,1966.0,735076.0,744914.0,1.0134,3720.0,200.25,1.0,3.0,4.0,1.0,3.0,,"the 3,722 sq ft home features two spacious living areas, perfect for entertaining or multi-gen living. upstairs includes a lovely primary suite with its own bath, an additional full bath, and a utility room with a half bath and outdoor access."
98248,single_family,2025.0,798938.0,769927.0,0.9637,2230.0,345.26,2.0,3.0,2.0,2.0,2.0,,"this 3 bedroom, 2 bath home offers 2,228 sq ft of modern living on a desirable corner lot. Designed with comfort, efficiency, & style in mind, this home showcases thoughtful details throughout."
98405,land,,,499902.0,,,,,,0.0,,,,
98548,single_family,1960.0,309932.0,250061.0,0.8068,1740.0,143.71,1.0,3.0,2.0,2.0,2.0,,"remodeled kitchen makes gatherings easy, while warm pine walls create that cozy cabin feel. retreat is just five minutes north of Hoodsport."
98036,mobile,1952.0,,4300072.0,,1820.0,,2.0,3.0,2.0,1.0,1.0,,
98382,single_family,1989.0,460086.0,449923.0,0.9779,1290.0,348.78,1.0,3.0,2.0,2.0,2.0,,"a thoughtfully maintained layout offers three comfortable bedrooms and two full baths designed for everyday living. a detached 240 sq ft garage provides options for parking, storage, hobbies, or a workshop."
98506,other,,,80096.0,,,,,,0.0,,,,
98550,single_family,1978.0,559442.0,564921.0,1.0098,1970.0,286.76,2.0,3.0,3.0,1.0,2.0,,"entry level has cozy family room that includes a wet bar and woodstove, two bedrooms plus a full bath with access to a roomy covered patio. 3rd level includes primary suite with a walk-in shower and double closets plus walk out deck access."
99202,land,,98085.0,92053.0,0.9385,,,,,,,,,property previously held 2BR/1BA dwelling that was tore down in 2007. excellent commuting location; close to I-90 connections.
98247,single_family,1990.0,519058.0,514933.0,0.9921,1600.0,321.83,1.0,3.0,2.0,1.0,2.0,,"3-bedroom, 2-bath home is located on a quarter-acre lot in one of Everson's most sought-after neighborhoods. features a thoughtful, functional layout designed for comfortable everyday living, with a large living area ideal for gatherings, a dining space conveniently located off the kitchen."
98115,single_family,2015.0,2149947.0,2400095.0,1.1164,3230.0,743.06,2.0,5.0,4.0,3.0,3.0,,"this craftsman style home features a wonderful floorplan with formal entertainment spaces, cook's kitchen, great room with nanawall to the rear yard. the professionally designed yard features eating area, covered sitting area, possible fire pit area, play house, drip irrigation system."
98221,single_family,1984.0,800074.0,850063.0,1.0625,2000.0,425.03,2.0,3.0,3.0,1.0,2.0,,"the home offers a rare sense of calm and connection to the outdoors. the main level includes generous living spaces, and a sunroom for year-round enjoyment. an attached office area with a separate exterior entrance offers privacy for remote work or creative pursuits."
98682,single_family,1980.0,740079.0,740067.0,1.0,1820.0,406.63,2.0,3.0,2.0,2.0,2.0,2.0,"new kitchen backsplash, countertops, light fixtures, barn door, fresh paint, water tank, plumbing, flooring, and carpet. exterior upgrades include leaf guard gutters, AC unit, exterior paint, river rock."
98072,single_family,1996.0,1724928.0,1699057.0,0.985,3580.0,474.6,2.0,4.0,3.0,1.0,2.0,,this light-filled home offers privacy & space. the main floor flows beautifully - an inviting office.
98597,single_family,2016.0,900059.0,898914.0,0.9987,3520.0,255.37,1.0,4.0,4.0,3.0,3.0,,"rambler has been beautifully refreshed with LVP flooring, fresh paint, a new water heater & more! Bright open floor plan is perfect for entertaining. enjoy a freshly landscaped yard, brand new driveway, welcoming covered front porch, & a huge covered back deck."
98133,single_family,1952.0,676938.0,669943.0,0.9897,1530.0,437.87,1.0,3.0,1.0,1.0,1.0,,"this 3BR / 1BATH is ready to build some home equity. Pass-thru kitchen leads to the large family room - Cozy, living room, fireplace."
98328,other,,,1899932.0,,,,,,0.0,,,,
98922,single_family,2008.0,4899950.0,4500086.0,0.9184,6800.0,661.78,2.0,5.0,8.0,5.0,5.0,,"the custom Timber Lodge-style home is designed for entertaining and housing large groups of 14 or more. the home features two full kitchens, 2 primary suites, bunk room, gym, wine cellar, media room, a lofted billiard & game room."
98223,single_family,2001.0,598171.0,599905.0,1.0029,1570.0,382.11,1.0,2.0,2.0,1.0,2.0,,"rich red oak hardwood floors set the tone, while breathtaking mountain views from every window create a dramatic and ever-changing backdrop. the open floor plan is designed for modern living and effortless entertaining."
98372,single_family,2012.0,699932.0,699939.0,1.0,2210.0,316.71,2.0,4.0,3.0,2.0,2.0,,"the home is perched in the quaint Puyallup Highlands community. chef inspired kitchen with expansive island, sleek stainless steel appliances, warm espresso cabinets and granite slab countertops."
98059,single_family,2002.0,1799949.0,1879934.0,1.0444,3310.0,567.96,2.0,5.0,3.0,2.0,2.0,,"5-bedroom home in the tranquil community of china falls offers space to grow. vaulted ceilings, a newer 2024 roof, and a refreshed exterior welcome you inside. the upper level hosts a private primary suite, three secondary bedrooms, and an oversized bonus room ready for work, fitness, or movie nights."
98532,single_family,1994.0,775933.0,759944.0,0.9794,2260.0,336.26,2.0,3.0,3.0,3.0,3.0,,"this 3 bed, 3 bath home includes a den, two living areas, and a bright, beautiful kitchen. the property features a two car detached garage plus a large shop with a lean-to."
98277,single_family,1973.0,649979.0,651363.0,1.0021,3270.0,199.19,2.0,5.0,3.0,2.0,3.0,,"this 3,274 sf home feat. 5 bds/2.75 baths, along w/ a bonus room equipped. with a pool table."
98387,single_family,1996.0,650051.0,650100.0,1.0001,2760.0,235.54,2.0,4.0,3.0,2.0,2.0,,"4-bedroom, 2.5-bath home features a primary suite on the main level with a 5-piece ensuite and walk-in closet. the open kitchen with island flows seamlessly into the family room and dining area, with direct access to the patio."
99362,single_family,2015.0,529919.0,512065.0,0.9663,1690.0,303.0,1.0,3.0,2.0,2.0,2.0,,"custom Thonney-built home on just over 1/4 acre. Beautifully landscaped corner lot, fully fenced."
98661,single_family,2025.0,274919.0,274937.0,1.0001,1500.0,183.29,2.0,3.0,2.0,2.0,2.0,,"the 62nd Ave HOA, managed by Invest West, maintains community spaces with low dues of [PRICE REDACTED]/month. resale, owner-occupancy, and other guidelines to maintain value for future buyers."
98258,condo,2020.0,835029.0,829930.0,0.9939,3420.0,242.67,3.0,4.0,4.0,3.0,3.0,,"3,421sq ft. home in the premier Timbers Community of Lake Stevens. features 4 bedrooms, 3.5 bathrooms +den. fenced backyard and attached 2 car garage."
98023,single_family,2005.0,734919.0,699905.0,0.9524,3010.0,232.53,2.0,4.0,3.0,2.0,2.0,,"over 3,000 square feet spread over 4 bedrooms and 2.5 bathrooms. living room, dining room, family room with gas fireplace, office, and an additional large bonus room upstairs."
98362,mobile,1995.0,685091.0,625077.0,0.9124,1780.0,351.17,,3.0,2.0,2.0,2.0,3.0,"a peaceful, rural getaway disguised as a home sweet home. the outbuildings are in very good condition."
98251,single_family,1908.0,389897.0,369919.0,0.9488,1380.0,268.06,2.0,3.0,2.0,2.0,2.0,,"original hand-hewn post-and-beam foundation, signature of early PNW construction. settling/foundation wear has been noted, seller has priced accordingly. light-filled rooms, tall ceilings, & thoughtful updates make it easy to see the potential."
98065,single_family,1958.0,1049058.0,1048911.0,0.9999,2690.0,389.93,1.0,3.0,2.0,1.0,2.0,,complete remodel in Downtown Snoqualmie! All-new custom bathrooms w/ heated tile flooring & auto-defrost mirrors.
99301,townhomes,2003.0,309934.0,310086.0,1.0005,1160.0,267.32,1.0,2.0,2.0,1.0,2.0,1.0,"this turn-key townhome offers 2 bedrooms, 2 bathrooms, and 1,165 square feet of space. the home is truly move-in ready, with a newer washer and dryer plus refrigerator included."
98837,single_family,2013.0,424915.0,385420.0,0.9071,1600.0,240.89,1.0,3.0,2.0,1.0,2.0,,charming home in the desirable McConihe area. features 3 bedrooms and 1.75 bathrooms.
98034,single_family,1976.0,1474905.0,1479922.0,1.0034,2310.0,640.66,2.0,4.0,3.0,1.0,3.0,,"one-of-a-kind renovation features vaulted ceilings, abundant natural light from all-new windows. custom tile accents, flush-face european cabinets, huge quartz island with bar overhang, upgraded appliances, and a show-stopping custom dry bar perfect for entertaining."
98465,single_family,1976.0,874904.0,950077.0,1.0859,3100.0,306.48,1.0,5.0,4.0,2.0,4.0,,the original home has been lovingly cared for by the original owner since its construction. the wood burning fireplace creates ambiance with the awe-inspiring views from the living room.
98362,single_family,2000.0,538921.0,522059.0,0.9687,1830.0,285.28,,3.0,2.0,2.0,2.0,2.0,"great home on a private lane adjacent to the Olympic Discovery Trail in a convenient location between Sequim and Port Angeles. an over-sized garage has of room for storage and the one acre lot means plenty of space for a shop, garden, or a playset for kids."
98383,single_family,1998.0,799020.0,794929.0,0.9949,4060.0,195.8,2.0,3.0,5.0,2.0,4.0,,"the main floor boasts a vaulted Great Room, breakfast bar Kitchen w/quartz counters, dining area, 1/2 bath, 2 bedrooms with Jack & Jill Full Bath, Primary Suite w/2nd bath and bonus room."
98422,single_family,1977.0,749929.0,759907.0,1.0133,2390.0,317.95,2.0,3.0,3.0,2.0,3.0,,"this fully updated custom home offers panoramic views of the Sound, mountains, and unforgettable sunsets from nearly every room. Bright upper level features formal living and dining areas, and brand new kitchen."
98006,single_family,1974.0,1675053.0,1677448.0,1.0014,3010.0,557.29,1.0,5.0,3.0,1.0,3.0,,"the home is a place where memories are made and a lifestyle is embraced. the floor plan is designed for living well, whether hosting large celebrations or enjoying quiet moments at home."
98034,single_family,1991.0,1349927.0,1349908.0,1.0,2040.0,661.72,2.0,4.0,3.0,1.0,2.0,,"enclave of well cared & quiet cul-de-sac neighborhood comes with/ 2040 sqft, 4BR, 2.25 bath on fill Hill. home offers kitchen opens onto delightful large TREX deck w/veranda, separate formal dining room area, living room with vaulted ceiling."
98375,condo,2006.0,510076.0,530078.0,1.0392,2290.0,231.48,2.0,4.0,3.0,2.0,2.0,,"4-bedroom, 2.5-bath home in the desirable Silver Creek community. features fresh interior paint throughout, including walls and doors. all bathrooms include brand-new toilets for added comfort and peace of mind."
98629,single_family,1997.0,818940.0,818933.0,1.0,2460.0,332.9,2.0,4.0,3.0,2.0,2.0,,the home has an 840 sq ft detached shop w/ 220-volt power & a Level 2 EV charging outlet.
98582,single_family,2006.0,569089.0,550055.0,0.9666,1750.0,314.32,1.0,2.0,2.0,1.0,1.0,,Stunning log home set on 5 picturesque acres with timeless craftsmanship and cozy ambiance. the property is 1/2 mi from the Cowlitz River listed in the top 10 Pacific Northwest rivers for salmon and steelhead fishing.
98942,mobile,1979.0,,177588.0,,1460.0,121.64,1.0,3.0,2.0,2.0,2.0,,
98133,condo,1984.0,359935.0,347550.0,0.9656,980.0,354.64,1.0,2.0,2.0,1.0,2.0,,"the 2 bed / 1.75 bath greenwood condo features a private balcony with expansive territorial and city views, stainless appliances, granite counters, plus in-unit W/D."
98546,single_family,2025.0,889904.0,877923.0,0.9865,2700.0,325.16,2.0,4.0,3.0,2.0,2.0,,"2700 SF +/-, 4 bedrooms, plus office and bonus room & 2.5 baths nestled on a little over 3-acres, with no HOA."
98226,condo,1993.0,325055.0,324942.0,0.9997,1020.0,318.57,1.0,2.0,2.0,1.0,2.0,,the 2 bed condo overlooks acres of a wetland preserve & pond. Huge windows provide the space w/ natural light.
98236,single_family,1993.0,1348904.0,1274904.0,0.9451,4830.0,263.96,2.0,4.0,4.0,2.0,3.0,,"Located in the peaceful seaside city of Clinton, this property offers the perfect blend of tranquility and convenience. enjoy the benefit of a fully finished basement perfect for rental income or as an extra living space."
98198,single_family,1955.0,880089.0,880059.0,1.0,3370.0,261.15,1.0,4.0,2.0,2.0,2.0,,"this 3,370 sq. ft. 4-bed, 2-bath gem offers peekaboo views of the mountains and Puget Sound from the expansive deck. natural light floods the spacious kitchen with granite countertops, stainless appliances & a 5-burner gas stove."
98862,single_family,1970.0,749939.0,665090.0,0.8869,1610.0,413.1,2.0,2.0,2.0,,1.0,,the old Walt Foster place is just a stone throw from downtown Mazama. a unique property on the Methow River with a secluded beach area.
98584,single_family,2020.0,484917.0,449921.0,0.9278,1550.0,290.27,1.0,3.0,2.0,2.0,2.0,,"3-bedroom, 2-bathroom home is designed for everyday living, entertaining, and long-term enjoyment. the home features a durable cement plank exterior (not vinyl), fresh interior and exterior paint, additional front parking, and a private fenced parking area in the back."
98092,single_family,2010.0,597565.0,597448.0,0.9998,1580.0,378.13,2.0,3.0,3.0,2.0,2.0,,"this well-maintained home offers a comfortable layout designed for everyday living and entertaining. the main level features an open living space with stainless steel appliances, ample cabinetry, and easy flow into the dining and living areas."
98660,multi_family,1942.0,400090.0,400086.0,1.0,1790.0,223.51,1.0,2.0,2.0,2.0,2.0,,both units are vacant and ready for renovations. each unit is 1 bedroom 1 bathroom (approx.
98177,condo,2026.0,1665058.0,1665094.0,1.0,3440.0,484.04,3.0,5.0,4.0,2.0,3.0,,"a thoughtful layout in 3,441 SF. the show-stopping kitchen anchors the main level with generous space."
98103,single_family,2021.0,1644938.0,1600061.0,0.9727,2240.0,714.31,2.0,4.0,4.0,3.0,3.0,,"the center of the universe is a time capsule of culture in the city of Fremont. sweeping views of the city, the Zoo, live music & the Zoo are just a few blocks away."
98342,single_family,1986.0,625065.0,550099.0,0.8801,1520.0,361.91,2.0,2.0,2.0,2.0,2.0,,"2 bedrooms, 2 baths, 1,518 sq. ft. on.45 acres with partial water views. open design connects kitchen, dining area, and living room with a Lopi propane stove."
98383,single_family,1971.0,525060.0,499090.0,0.9505,1650.0,302.48,1.0,3.0,2.0,1.0,1.0,,"rare silverdale rambler on an oversized lot offers 1,646 sq ft, 3 beds, and 1.5 baths. the 37,462 square meter lot provides exceptional potential with room for a large shop, detached unit, or possible duplex."
98029,condo,1995.0,485066.0,467087.0,0.9629,930.0,502.24,1.0,2.0,2.0,2.0,2.0,,"2-bedroom, 2-bath ground-floor condo on the Sammamish Plateau is a masterclass in accessibility and modern elegance. exclusive dual-access to Tanglewood's private fitness center, plus Klahanie's world-class recreational empire."
98072,single_family,1991.0,1397920.0,1426067.0,1.0201,2490.0,572.72,2.0,4.0,3.0,2.0,2.0,,"the open floor concept flows effortlessly from the great room with a gas fireplace to the updated white kitchen & west-facing solarium. the spacious primary suite offers a calming retreat with an updated 5-piece spa bath, soaking tub, separate shower & walk-in closet."
98229,single_family,2017.0,725082.0,743056.0,1.0248,1440.0,516.01,1.0,3.0,2.0,2.0,2.0,,"the 3-bedroom home features hardwood floors that lead to a private primary suite and a third bedroom/flex space. inside, the superb curb appeal sets the stage for a peaceful lifestyle."
98362,single_family,1963.0,438922.0,438929.0,1.0,1920.0,228.61,,4.0,2.0,2.0,2.0,1.0,"this inviting 4-bedroom, 2-bath home offers the rare blend of privacy and accessibility, just minutes from schools, the library, and the Olympic National Park. the home features an attached one-car garage plus ample extra parking, including RV or boat space with a 30-amp hookup."
98116,single_family,1928.0,1550059.0,1600091.0,1.0323,3130.0,511.21,2.0,4.0,3.0,2.0,3.0,,"entry level highlights hardwood floors, wood burning fireplace, newly remodeled kitchen, two spacious bedrooms and updated three quarter bathroom with heated floors. the primary suite bathroom features heated floors, a lavish soaking tub, and views of the Puget Sound."
98541,single_family,1976.0,449940.0,449921.0,1.0,2530.0,177.83,1.0,5.0,3.0,2.0,3.0,,"this project isn't done but you can pick it up and make it what you want. a 24x36 Barn with Hotwash, set up for Miniature Horses with Stalls, Tack Room, 60x120 Outdoor Arena with sand footing, RV Hookup on South end of the house."
98332,single_family,2017.0,1949904.0,2123083.0,1.0888,2420.0,877.31,2.0,3.0,3.0,2.0,2.0,,"oversized two-level view deck with gas fireplace, hot tub, outdoor kitchen, and ceiling heaters. chef's kitchen blends style and performance with high-end Thermador appliances, two dishwashers, a built-in Miele coffee station,. large island seating six, view dining, and an impressive walk-in pantry."
99338,single_family,2004.0,499838.0,499811.0,0.9999,2550.0,196.0,1.0,3.0,2.0,2.0,2.0,2.0,"the MLS# [ADDRESS REDACTED]eam home features walking trails, 2 parks, a playground, and more. the spacious living room is the perfect place for relaxation and entertaining."
99336,single_family,1994.0,364055.0,356067.0,0.9781,1270.0,280.37,1.0,3.0,2.0,1.0,2.0,2.0,"this charming 3 bed, 2 bath ranch in west Kennewick is fresh, updated, and priced perfectly for a first-time buyer at [PRICE REDACTED], 000! Enjoy a spacious great room, brand-new laminate floors, and a private, fenced yard."
98501,single_family,1995.0,479073.0,509949.0,1.0644,1530.0,333.3,1.0,2.0,2.0,2.0,2.0,,"the 2 bedroom, 2 bath home is on the market for the first time. a dedicated office is located to the right, offering an ideal work-from-home setup. the main living area features a cozy gas fireplace."
98359,mobile,1990.0,469050.0,503595.0,1.0736,1770.0,284.52,1.0,3.0,2.0,1.0,2.0,,"this 3bed, 2bath home has a great layout with vaulted ceilings, ample natural light, and two spacious living areas. the open-concept eat-in kitchen is a standout, showcasing warm natural wood tones, earthy finishes, updated appliances, and a seamless flow."
98387,single_family,2000.0,579932.0,580080.0,1.0003,2200.0,263.67,2.0,4.0,3.0,2.0,2.0,,"4-bedroom, 2.5-bath home offers 2,205 sq. ft. of thoughtfully designed living space on a generous lot. the main floor boasts dual living spaces, a cozy gas fireplace, utility room, and a convenient half bath."
99201,condo,2014.0,384907.0,384922.0,1.0,1480.0,260.08,,3.0,2.0,2.0,2.0,,"the gated, secure Ridge Condo community offers an in-ground pool, community clubhouse w/ kitchen & fireplace. a rare combination of updates, views, & amenities."
98116,condo,2022.0,2999937.0,2999921.0,1.0,2170.0,1382.45,1.0,3.0,4.0,3.0,3.0,,enclave of 37 waterfront condominium estates boasting endless Sound & Olympic views priced from [PRICE REDACTED]. renowned designer Susan Marinello combines indoor & outdoor living.
98531,single_family,1940.0,400085.0,400093.0,1.0,2740.0,146.02,2.0,3.0,2.0,2.0,2.0,,"this charming home in the desirable Fords Prairie neighborhood offers space, comfort, and versatility! Enjoy cozy evenings by the fireplace in the inviting living room, entertain in the formal dining room with built-in corner cabinets."
98272,single_family,2025.0,896676.0,896839.0,1.0002,2990.0,299.95,2.0,5.0,4.0,2.0,3.0,,"the Sequoia II on homesite 12 at Garibaldi, a beautiful community by lennar. ideally located near open space and community amenities, including a nearby pickleball court. upstairs hosts a loft, surrounded by four bedrooms with the option for a bonus room in lieu of one bedroom."
99362,single_family,1962.0,1149932.0,1080084.0,0.9393,4780.0,225.96,1.0,4.0,4.0,3.0,4.0,,"formal dining room looks over the meticulously maintained back yard, private & fenced. Main floor primary suite is spacious with lots of windows & built-in wardrobe."
98007,single_family,2025.0,2898917.0,2879911.0,0.9934,3910.0,736.55,2.0,5.0,5.0,2.0,4.0,,"the residence features a two-story great room, 10-ft ceilings, and a beautifully appointed chef's kitchen and formal dining room. a main-floor guest suite opens to a private Covered/uncovered patio, while a spacious mudroom adds everyday ease."
98296,mobile,1985.0,749920.0,774936.0,1.0334,1340.0,578.31,1.0,3.0,2.0,1.0,2.0,,"a 3-bedroom, 2-bath home currently sits on the site. multiple outbuildings, dog run, and shop structures provide ample storage. value is in the land. Buyer to verify."
98632,multi_family,1965.0,739966.0,739814.0,0.9998,3970.0,186.35,,10.0,6.0,,,,"this cash producing 6 plex has been mostly updated with newer roof, floors, cabinets, paints, fixtures and more! Located in the heart of longview close too many amenities."
98374,single_family,2012.0,525011.0,525049.0,1.0001,1980.0,265.18,2.0,3.0,3.0,2.0,2.0,,"this 1,979 sq ft home in Villages at South Hill offers a floor plan that lives larger than expected. a generous dining, living or flex space welcomes you at the entry, leading into a well-designed kitchen with full tile backsplash."
98346,single_family,2003.0,875096.0,849939.0,0.9713,2430.0,349.77,2.0,3.0,3.0,2.0,3.0,,the home is thoughtfully designed to showcase its incredible outlook. expansive windows flood the interior with natural light and frame ever-changing scenery.
98075,single_family,1993.0,2550058.0,2449921.0,0.9607,4860.0,504.1,2.0,5.0,6.0,2.0,4.0,,the expansive NW retreat sits on an oversized corner lot on a quiet cul-de-sac in Tibbetts Station. a welcoming entry offers a view of the fountain and the expansive private backyard.
98541,mobile,2000.0,275098.0,260084.0,0.9454,400.0,650.21,1.0,1.0,1.0,1.0,1.0,,the lakeside gem offers an unbeatable opportunity to live simply. the beautifully refreshed cabin offers the perfect blend of cozy comfort.
98110,single_family,1991.0,1784926.0,1724924.0,0.9664,3230.0,534.03,2.0,3.0,3.0,2.0,2.0,,south-facing residence is situated in one of the most coveted locations along the 8th fairway of Wing Point Golf & Country Club. a refined floorplan offers generous spaces for relaxed gatherings and elevated entertaining.
98001,mobile,1999.0,539900.0,539901.0,1.0,2160.0,249.95,1.0,3.0,2.0,1.0,2.0,,"this one-story home offers over 2,000 sq ft of comfortable living. the generous kitchen features stainless steel appliances, granite counters, tile backsplash, and a walk-in pantry."
98037,townhomes,2026.0,710058.0,710060.0,1.0,1800.0,394.48,2.0,3.0,4.0,3.0,3.0,,the EMERALD Design Unit E7 offers 1802 sqft w 3 bedrooms + flex space. the open-concept living space boasts gorgeous laminate hardwood flooring.
98569,townhomes,1997.0,394922.0,395061.0,1.0004,1600.0,246.91,2.0,3.0,2.0,2.0,2.0,,"the open concept & spacious design make it perfect for full-time living and entertaining. new vinyl plank flooring, fresh paint, updated kitchen with quartz counter tops, updated Bathrooms, & abundance of natural light. Seller welcomes all offers for consideration and is open to negotiation."
98045,townhomes,2023.0,849081.0,819944.0,0.9657,2140.0,383.15,2.0,3.0,4.0,3.0,3.0,,this rare unit features a 2-car garage for vehicles and gear. enjoy the views-stay for the lifestyle.
98926,single_family,1970.0,1249067.0,1025093.0,0.8207,2490.0,411.68,2.0,3.0,2.0,2.0,2.0,,"a rare one-acre retreat near Ellensburg, re-priced for immediate value. it offers the freed om of no HOA and security of KRD irrigation rights."
98011,townhomes,,,962416.0,,2100.0,458.29,,4.0,5.0,3.0,4.0,,
98579,mobile,1979.0,329924.0,343321.0,1.0406,1340.0,256.21,1.0,3.0,2.0,1.0,2.0,,"3-bedroom, 1.75-bath home on over an acre of flat, usable land-outside the flood zone. Featuring new flooring throughout (linoleum and carpet), a fully refreshed versatile kitchen with new cabinetry and appliances."
98117,townhomes,2021.0,778917.0,784071.0,1.0066,1470.0,533.38,2.0,3.0,2.0,1.0,2.0,,"built in 2021, this townhome feels brand-new, but is move-in ready. features upgrades including Levelor blinds, closet systems, and a low-maintenance turf yard."
98513,single_family,2011.0,924887.0,900070.0,0.9732,2520.0,357.17,1.0,4.0,3.0,2.0,2.0,4.0,"4 BR's, 2.5 BA's and 3 fireplaces, real 3/4"" HDWD floors and tile throughout, custom shutters and more! Entertainers' kitchen with stainless appliances and tons of storage overlooks the great room with soaring coffered ceilings."
98122,townhomes,2015.0,949089.0,939097.0,0.9895,1660.0,565.72,2.0,3.0,3.0,1.0,2.0,,"the entry level features a rare heated 2-car tandem garage/flex space perfect for a gym, shop or home business in addition to parking. the main floor offers living and dining centered around an open kitchen with contemporary cabinetry, quartz counters and stainless appliances."
98074,townhomes,2001.0,978082.0,925084.0,0.9458,1690.0,547.39,2.0,2.0,2.0,2.0,2.0,,"main level offers spacious living & dining areas, a well-appointed kitchen, bedroom, & updated full bath. a versatile loft is ideal for office, media, or hobbies."
98107,townhomes,2024.0,,598099.0,,1010.0,592.18,3.0,2.0,4.0,2.0,4.0,,
98011,townhomes,2025.0,1289803.0,1298420.0,1.0067,2200.0,590.19,2.0,4.0,4.0,1.0,3.0,,"plan 3 is a spacious, open-concept home with soaring 10-foot ceilings on the main floor. the luxurious primary suite offers a spa-like retreat."
98802,townhomes,2008.0,429948.0,430089.0,1.0003,1890.0,227.56,2.0,3.0,3.0,1.0,2.0,,"open, light-filled great room features soaring ceilings, warm natural slate flooring. retreat to the main-level primary suite, complete with a double-sink vanity, slate finishes, & walk-in closet."
98106,townhomes,2019.0,766917.0,765078.0,0.9976,1710.0,447.41,2.0,3.0,2.0,1.0,2.0,,"open-concept main level features granite slab countertops and a seamless layout ideal for entertaining. a versatile lower-level suite is perfect for guests, office, or flex space."
98230,other,1982.0,,69250.0,,,,,,0.0,,,,
98103,townhomes,2008.0,949083.0,944083.0,0.9947,1520.0,621.11,2.0,3.0,3.0,1.0,3.0,,"3 bedrooms, 3 baths, vaulted ceilings and southern light flood the home. gas fired radiant heat in upstairs bedrooms along with A/C throughout."
98682,mobile,2004.0,,648456.0,,1620.0,400.28,1.0,3.0,2.0,2.0,2.0,,
98223,mobile,2005.0,,386576.0,,1080.0,357.94,1.0,,2.0,2.0,2.0,,
